query_id,query_text,doc_id,doc_text,pred_score,rank_hint,rel,notes,query_text_paraphrase
466,Create a function that generates the next larger number by permuting the digits of the current number.,447,"Create a function that sets the leftmost unset bit in a number, returning the new number.",0.856500685214996,9,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,369,Develop a function that multiplies two integers together.,0.85319173336029,10,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,228,Write a function to find the maximum product formed by multiplying numbers of an increasing subsequence of that array.,0.852470219135284,11,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,337,Develop a function that returns the largest integer less than a given number n.,0.852450847625732,12,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,431,"Develop a function that calculates the quotient of two numbers, rounding down to the nearest whole number.",0.846348345279693,13,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,459,Create a function that calculates the sum of digits for every number in a list.,0.845770478248596,14,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,522,Create a function that calculates the highest product obtainable from an increasing subsequence in the array.,0.845134615898132,15,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,490,Create a function that verifies if a given number is larger than all elements in an array.,0.838345050811767,16,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,496,Create a function that concatenates multiple integers from a list into one single integer.,0.837081313133239,17,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,537,Create a function that computes the sum of differences between corresponding digits of two integers.,0.8368980884552,18,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,165,Write a function to compute the sum of digits of each number of a given list.,0.836823225021362,19,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
466,Create a function that generates the next larger number by permuting the digits of the current number.,477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",0.836669087409973,20,1,,Write a function to generate the next larger number by rearranging the digits of a given number.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,179,Write a python function to check whether any value in a sequence exists in a sequence or not.,0.917248904705047,1,2,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,525,Create a function that verifies if a list of numbers is consecutive.,0.875723838806152,2,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,551,Create a function that verifies if one list is a sublist of another list.,0.868228197097778,3,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,325,Develop a function to verify if a list matches the sequence pattern provided.,0.865456521511077,4,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,31,Write a function to check whether it follows the sequence given in the patterns array.,0.858691036701202,5,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,321,Create a function that verifies if a sublist exists within a list.,0.85801076889038,6,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,307,Create a function to check if an integer array has any repeated elements.,0.856211900711059,7,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,488,Create a function that checks for any common element between two lists and returns true if found.,0.856026649475097,8,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,464,Create a function that verifies the existence of an element in a tuple.,0.854980051517486,9,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,425,Create a function that checks if all elements in a list are the same as the given element.,0.854407906532287,10,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,424,Develop a function that checks if the frequency of each digit in an integer n does not exceed the value of the digit.,0.851345300674438,11,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,170,Write a function to check whether an element exists within a tuple.,0.850978374481201,12,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,399,Develop a function that checks whether every element in a tuple is of the same type.,0.849661827087402,13,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,339,Develop a function to check if any string in a list contains a given substring.,0.849639296531677,14,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,455,Create a function that verifies whether a tuple has any duplicate elements.,0.845894217491149,15,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,490,Create a function that verifies if a given number is larger than all elements in an array.,0.844523191452026,16,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,575,Create a function that determines if a number is even.,0.843906939029693,17,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,457,Create a function that checks if a string begins and ends with the identical character.,0.841147899627685,18,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,131,Write a function that takes in a list and element and checks whether all items in the list are equal to the given element.,0.839092373847961,19,1,,Write a function to check if any element from one sequence appears in another sequence.
473,Create a function that checks for the existence of any value from one sequence in another sequence.,392,Create a function that checks if two numbers have the same sum of divisors.,0.839007914066314,20,1,,Write a function to check if any element from one sequence appears in another sequence.
475,Create a function that identifies the shared first element in a list of tuples.,181,Write a function to find common first element in given list of tuple.,0.934199452400207,1,2,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,342,Create a function that finds the first element from the tuple with the lowest second value in a list.,0.903215169906616,2,2,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,419,Create a function that counts how many elements appear before the first tuple element in the given tuple.,0.894070267677307,3,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,472,Create a function that retrieves the nth element from each tuple in a list of tuples.,0.890647292137146,4,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,526,"Create a function that finds common elements in tuples within a list, regardless of their order.",0.890311539173126,5,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,503,Create a function that tallies the occurrences of each list element in a tuple.,0.889381468296051,6,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,461,Create a function that determines the count of unique tuples within a list.,0.888135492801666,7,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,415,Develop a function that extracts the last element from each tuple in a list.,0.881887972354888,8,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,539,Create a function that determines the union of two tuples' elements and returns them in sorted order.,0.878839612007141,9,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,516,Create a function that retrieves the initial element from each sublist in a list of sublists.,0.878424882888794,10,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,386,Create a function that returns the count of lists inside a given tuple.,0.878110885620117,11,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,354,Create a function that appends all elements of a list to a tuple.,0.877715766429901,12,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,502,Create a function that multiplies elements of two tuples at the same index together.,0.87516975402832,13,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,464,Create a function that verifies the existence of an element in a tuple.,0.87511521577835,14,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,523,Create a function that computes the pairwise sum of adjacent elements in a tuple.,0.874233722686767,15,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,316,Implement a function to sort tuples in a list based on their second element.,0.873915553092956,16,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,0,Write a function to find the shared elements from the given two lists.,0.873062014579773,17,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,462,Create a function that adds together elements of two nested tuples at the same index.,0.869027972221374,18,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,479,Create a function that concatenates the elements of a tuple using a specified delimiter.,0.86899709701538,19,1,,Write a function to find the common first element among a list of tuples.
475,Create a function that identifies the shared first element in a list of tuples.,125,Write a function to find the number of elements that occurs before the tuple element in the given tuple.,0.867743253707885,20,1,,Write a function to find the common first element among a list of tuples.
476,Create a function that identifies the element with the greatest length in a list.,449,Create a function that determines which list in a collection of lists is the longest.,0.9355229139328,1,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,155,Write a function to find the list with maximum length.,0.931769490242004,2,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,135,Write a function to find the list of maximum length in a list of lists.,0.926482021808624,3,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,182,Write a python function to find element of a list having maximum length.,0.925409436225891,4,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,540,Create a function that determines the length of the longest sublist within a list of sublists.,0.919124722480773,5,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,429,Create a function that identifies the longest sublist from a collection of nested lists.,0.905761003494262,6,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,500,Create a function that identifies the largest negative number in a list.,0.901942372322082,7,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,338,Create a Python function to determine the maximum word length in a list.,0.900465250015258,8,2,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,78,Write a function to find the item with maximum frequency in a given list.,0.891023516654968,9,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,346,Create a function that multiplies all elements in a list and divides the result by the list's length.,0.885125815868377,10,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,513,Create a function that identifies the sublist with the smallest length within a list of sublists.,0.884887099266052,11,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,372,Create a function that returns the most frequent item in a list.,0.876676976680755,12,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,246,Write a python function to find the length of the longest sublists.,0.875734210014343,13,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,139,Write a function to find the maximum value in a given heterogeneous list.,0.875669836997985,14,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,506,Create a function that retrieves strings of a certain length from a list.,0.873216986656189,15,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,563,Create a function that calculates the difference between the maximum and minimum values in a list.,0.873139381408691,16,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,343,Develop a Python function to return the length of the shortest list among a list of lists.,0.872590541839599,17,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,49,Write a python function to find the length of the smallest list in a list of lists.,0.869616508483886,18,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,519,Create a function that identifies the subarray with the highest product within an array.,0.867369472980499,19,1,,Write a function to find the longest element in a list based on length.
476,Create a function that identifies the element with the greatest length in a list.,469,Create a function that identifies the smallest value in a heterogeneous list.,0.867362797260284,20,1,,Write a function to find the longest element in a list based on length.
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",183,Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.,0.958249330520629,1,3,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",346,Create a function that multiplies all elements in a list and divides the result by the list's length.,0.922593533992767,2,2,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",52,Write a function to multiply all the numbers in a list and divide with the length of the list.,0.911251664161682,3,2,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",459,Create a function that calculates the sum of digits for every number in a list.,0.910291790962219,4,2,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",165,Write a function to compute the sum of digits of each number of a given list.,0.892122864723205,5,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",317,Create a function that flattens a nested list and computes the total sum of its elements.,0.882131516933441,6,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",375,Develop a function that sums all negative numbers in a list.,0.876067817211151,7,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",395,Develop a function that returns how many times a specific number appears in a list.,0.87020993232727,8,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",299,Create a function that computes the square of each element in a list.,0.869605183601379,9,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",431,"Develop a function that calculates the quotient of two numbers, rounding down to the nearest whole number.",0.868599116802215,10,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",114,"Write a function that takes in a list and an integer n and splits a list for every nth element, returning a list of the resulting lists.",0.866180121898651,11,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",23,Write a function to flatten a list and sum all of its elements.,0.8634535074234,12,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",549,Create a function that computes the product of all unique numbers in a list.,0.862712979316711,13,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",434,Create a function that calculates the total sum of all divisors of a given number.,0.862598001956939,14,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",504,Create a function that computes the cube of each element in a list.,0.860171377658844,15,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",384,Create a function that merges all numbers from a list of lists into a single set.,0.859055995941162,16,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",140,Write a function to return the sum of all divisors of a number.,0.858730316162109,17,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",345,Develop a function that flattens a list of lists and returns a dictionary with the frequency of each element.,0.857418656349182,18,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",81,Write a function to calculate the sum of the negative numbers of a given list of numbers.,0.856342911720275,19,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
477,"Create a function that rounds each number in a list, then returns the total sum multiplied by the list's length.",509,Create a function that computes the sum of all even factors of a given number.,0.854668140411377,20,1,,"Write a function that rounds each number in a list, sums them, and multiplies the sum by the list's length."
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,185,Write a function to concatenate each element of tuple by the delimiter.,0.951763272285461,1,3,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,374,Create a function that concatenates all elements of a tuple into a single string.,0.907168686389923,2,2,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,502,Create a function that multiplies elements of two tuples at the same index together.,0.877603769302368,3,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,416,Create a function that subtracts corresponding elements of two tuples and returns the result as a tuple.,0.877078413963317,4,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,354,Create a function that appends all elements of a list to a tuple.,0.875672221183776,5,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,539,Create a function that determines the union of two tuples' elements and returns them in sorted order.,0.874476909637451,6,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,462,Create a function that adds together elements of two nested tuples at the same index.,0.874129295349121,7,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,523,Create a function that computes the pairwise sum of adjacent elements in a tuple.,0.872860789299011,8,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,486,Create a function that retrieves the element-wise AND results of two tuples.,0.872065186500549,9,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,443,"Create a function that adds a specified element to a specific position in a tuple, returning the modified tuple.",0.871490359306335,10,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,475,Create a function that identifies the shared first element in a list of tuples.,0.86899709701538,11,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,446,Develop a function to transform a string into a tuple where each character is an element.,0.868224024772644,12,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,415,Develop a function that extracts the last element from each tuple in a list.,0.866720914840698,13,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,555,Create a function that filters out uneven elements from nested tuples.,0.859973430633544,14,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,245,Write a function to find the union of the elements of two given tuples and output them in sorted order.,0.859743475914001,15,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,472,Create a function that retrieves the nth element from each tuple in a list of tuples.,0.859131097793579,16,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,464,Create a function that verifies the existence of an element in a tuple.,0.859001994132995,17,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,168,Write a function to perform index wise addition of tuple elements in the given two nested tuples.,0.858493030071258,18,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,360,Create a function that joins all numbers in a tuple into one integer.,0.857665717601776,19,1,,Write a function that joins tuple elements into a string using a given delimiter.
479,Create a function that concatenates the elements of a tuple using a specified delimiter.,455,Create a function that verifies whether a tuple has any duplicate elements.,0.857338964939117,20,1,,Write a function that joins tuple elements into a string using a given delimiter.
482,Create a function that tallies the number of sublists that include a specific element.,188,Write a function to count the number of sublists containing a particular element.,0.974332213401794,1,3,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,516,Create a function that retrieves the initial element from each sublist in a list of sublists.,0.887324631214141,2,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,321,Create a function that verifies if a sublist exists within a list.,0.88597548007965,3,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,395,Develop a function that returns how many times a specific number appears in a list.,0.88543426990509,4,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,540,Create a function that determines the length of the longest sublist within a list of sublists.,0.881197571754455,5,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,386,Create a function that returns the count of lists inside a given tuple.,0.880334556102752,6,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,513,Create a function that identifies the sublist with the smallest length within a list of sublists.,0.876063108444213,7,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,461,Create a function that determines the count of unique tuples within a list.,0.876029789447784,8,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,27,Write a function to check whether a list contains the given sublist or not.,0.875729739665985,9,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,547,Create a function that arranges the strings in each sublist of a list of lists.,0.875168681144714,10,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,503,Create a function that tallies the occurrences of each list element in a tuple.,0.874709784984588,11,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,423,Create a function that performs element-wise subtraction between two lists.,0.87368369102478,12,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,587,Create a function that counts the number of indices at which two lists have the same value.,0.87054842710495,13,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,504,Create a function that computes the cube of each element in a list.,0.86966997385025,14,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,551,Create a function that verifies if one list is a sublist of another list.,0.867857456207275,15,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,429,Create a function that identifies the longest sublist from a collection of nested lists.,0.867228388786315,16,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,92,Write a function to find number of lists present in the given tuple.,0.865712761878967,17,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,222,Write a python function to get the first element of each sublist.,0.865076065063476,18,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,352,Create a function that sorts every sublist of strings within a list of lists.,0.864438414573669,19,1,,Write a function that counts how many sublists contain a particular element.
482,Create a function that tallies the number of sublists that include a specific element.,339,Develop a function to check if any string in a list contains a given substring.,0.863582909107208,20,1,,Write a function that counts how many sublists contain a particular element.
485,Create a function that arranges an array using the shell sort algorithm.,191,Write a function to sort the given array by using shell sort.,0.945090115070343,1,2,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,323,Implement a function that sorts the elements of a list in ascending order.,0.87174367904663,2,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,380,Implement a function that sorts the elements of a list in ascending order.,0.87174367904663,3,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,29,Write a function to sort a list of elements.,0.867138624191284,4,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,86,Write a function to sort a list of elements.,0.867138624191284,5,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,302,Implement a function that sorts a matrix by the sum of each row in ascending order.,0.860942482948303,6,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,435,Develop a function to count the number of inversions needed to sort an array.,0.858995914459228,7,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,545,Create a function that verifies if a list is sorted in ascending order.,0.851660370826721,8,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,8,Write a function to sort a given matrix in ascending order according to the sum of its rows.,0.846816539764404,9,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,547,Create a function that arranges the strings in each sublist of a list of lists.,0.842173278331756,10,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,234,Write a function to sort a dictionary by value.,0.839702904224395,11,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,528,Create a function that arranges the entries of a dictionary based on their values.,0.83608865737915,12,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,352,Create a function that sorts every sublist of strings within a list of lists.,0.833657622337341,13,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,316,Implement a function to sort tuples in a list based on their second element.,0.83046007156372,14,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,539,Create a function that determines the union of two tuples' elements and returns them in sorted order.,0.828781008720398,15,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,572,Create a function that retrieves the kth element from the merged result of two sorted arrays.,0.823965430259704,16,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,355,Develop a function that combines three lists and returns a single sorted list.,0.823877096176147,17,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,253,Write a function to sort each sublist of strings in a given list of lists.,0.821629643440246,18,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,58,Write a function to sort each sublist of strings in a given list of lists.,0.821629643440246,19,1,,Write a function that sorts an array using the shell sort technique.
485,Create a function that arranges an array using the shell sort algorithm.,22,Write a function to sort a list of tuples using the second value of each tuple.,0.819450736045837,20,1,,Write a function that sorts an array using the shell sort technique.
486,Create a function that retrieves the element-wise AND results of two tuples.,416,Create a function that subtracts corresponding elements of two tuples and returns the result as a tuple.,0.944726943969726,1,2,,Write a function that returns a tuple of element-wise AND results from two tuples.
486,Create a function that retrieves the element-wise AND results of two tuples.,192,Write a function to extract the elementwise and tuples from the given two tuples.,0.927616894245147,2,2,,Write a function that returns a tuple of element-wise AND results from two tuples.
486,Create a function that retrieves the element-wise AND results of two tuples.,539,Create a function that determines the union of two tuples' elements and returns them in sorted order.,0.926746845245361,3,2,,Write a function that returns a tuple of element-wise AND results from two tuples.
486,Create a function that retrieves the element-wise AND results of two tuples.,502,Create a function that multiplies elements of two tuples at the same index together.,0.904413044452667,4,2,,Write a function that returns a tuple of element-wise AND results from two tuples.
486,Create a function that retrieves the element-wise AND results of two tuples.,245,Write a function to find the union of the elements of two given tuples and output them in sorted order.,0.902917742729187,5,2,,Write a function that returns a tuple of element-wise AND results from two tuples.
